Passenger ID,First Name,Last Name,Gender,Age,Nationality,Airport Name,Airport Country Code,Country Name,Airport Continent,Continents,Departure Date,Arrival Airport,Pilot Name,Flight Status
48941,Roddy,Bach,Male,77,Brazil,Fréjus Airport,FR,France,EU,Europe,12/08/2022,FRJ,Roddy Bach,On Time
41105,Nicolai,Sharrock,Male,78,Greece,Fallon Municipal Airport,US,United States,NAM,North America,1/23/2022,FLX,Nicolai Sharrock,Delayed
39900,Brigit,Davidsohn,Female,85,China,Platinum Airport,US,United States,NAM,North America,09/10/2022,PTU,Brigit Davidsohn,Delayed
37008,Melesa,Argo,Female,17,Philippines,Adolfo Suárez Madrid–Barajas Airport,ES,Spain,EU,Europe,8/19/2022,MAD,Melesa Argo,Delayed
32562,Benny,MacAndreis,Male,65,France,Ciudad Real Central Airport,ES,Spain,EU,Europe,10/16/2022,CQM,Benny MacAndreis,On Time
70859,Sebastiano,Shingler,Male,83,Uganda,Greater Kankakee Airport,US,United States,NAM,North America,7/29/2022,IKK,Sebastiano Shingler,On Time
44985,Itch,Zarfai,Male,1,China,Mvuu Camp Airport,MW,Malawi,AF,Africa,9/30/2022,VUU,Itch Zarfai,Delayed
57955,Bertha,Faughnan,Female,73,Poland,Mettel Field,US,United States,NAM,North America,12/16/2022,CEV,Bertha Faughnan,On Time
93007,Alysa,Hadwen,Female,31,Mali,Cochise County Airport,US,United States,NAM,North America,10/08/2022,CWX,Alysa Hadwen,Cancelled
85949,Foster,Trew,Male,42,Philippines,Peppimenarti Airport,AU,Australia,OC,Oceania,10/23/2022,PEP,Foster Trew,Delayed
53913,Whitney,Hewins,Female,63,South Africa,Rabil Airport,CV,Cabo Verde,AF,Africa,12/25/2022,BVC,Whitney Hewins,On Time
57635,Durward,Grove,Male,23,China,Moshoeshoe I International Airport,LS,Lesotho,AF,Africa,3/24/2022,MSU,Durward Grove,On Time
56298,Shayne,Tinkler,Female,41,Portugal,Twente Airport,NL,Netherlands,EU,Europe,05/07/2022,ENS,Shayne Tinkler,Delayed
21851,Anthea,Blodget,Female,90,Indonesia,LTS Pulau Redang Airport,MY,Malaysia,AS,Asia,3/28/2022,RDN,Anthea Blodget,Delayed
97271,Henka,Clavering,Female,1,Albania,Novo Progresso Airport,BR,Brazil,SAM,South America,7/29/2022,NPR,Henka Clavering,On Time
29741,Charmain,Genike,Female,39,Indonesia,Liupanshui Yuezhao Airport,CN,China,AS,Asia,10/01/2022,LPF,Charmain Genike,On Time
11504,Zonnya,Grigorian,Female,70,Peru,Macau International Airport,MO,Macao,AS,Asia,5/17/2022,MFM,Zonnya Grigorian,Delayed
10891,Edee,Fullwood,Female,75,United States,Andapa Airport,MG,Madagascar,AF,Africa,9/23/2022,ZWA,Edee Fullwood,Delayed
27514,Maegan,MacRinn,Female,77,Paraguay,Arxan Yi'ershi Airport,CN,China,AS,Asia,6/24/2022,YIE,Maegan MacRinn,Delayed
19369,Agathe,Wildman,Female,80,China,Tumling Tar Airport,NP,Nepal,AS,Asia,2/16/2022,TMI,Agathe Wildman,On Time
98618,Flss,Keenlyside,Female,64,China,Wilbarger County Airport,US,United States,NAM,North America,6/26/2022,WIB,Flss Keenlyside,On Time
16390,Dietrich,Olivera,Male,72,Suriname,Rustaq Airport,OM,Oman,AS,Asia,8/13/2022,MNH,Dietrich Olivera,Cancelled
95706,Renie,Cordery,Female,34,China,Golmud Airport,CN,China,AS,Asia,8/14/2022,GOQ,Renie Cordery,On Time
29591,Lissa,Moynihan,Female,10,Portugal,San Rafael Airport,CL,Chile,SAM,South America,02/04/2022,LOB,Lissa Moynihan,On Time
96594,Meris,Colter,Female,32,China,Mesa Del Rey Airport,US,United States,NAM,North America,11/21/2022,KIC,Meris Colter,Delayed
93169,Meggy,Shovell,Female,42,China,Biliau Airport,PG,Papua New Guinea,OC,Oceania,09/08/2022,BIJ,Meggy Shovell,Delayed
71611,Dean,Hillock,Male,34,Indonesia,Majkin Airport,MH,Marshall Islands,OC,Oceania,10/26/2022,MJE,Dean Hillock,Delayed
91775,Clara,Robbie,Female,24,Egypt,Juan H White Airport,CO,Colombia,SAM,South America,01/03/2022,CAQ,Clara Robbie,Delayed
25762,Gwenette,Stiell,Female,59,Argentina,River Cess Airport/Heliport,LR,Liberia,AF,Africa,01/01/2022,RVC,Gwenette Stiell,Delayed
50932,Arline,Gabler,Female,5,France,Bonriki International Airport,KI,Kiribati,OC,Oceania,07/01/2022,TRW,Arline Gabler,Cancelled
94353,Cordey,Tomczykiewicz,Female,44,United States,Syamsudin Noor Airport,ID,Indonesia,AS,Asia,9/26/2022,BDJ,Cordey Tomczykiewicz,Cancelled
69783,Daria,Vile,Female,3,China,Nanki Shirahama Airport,JP,Japan,AS,Asia,10/19/2022,SHM,Daria Vile,Cancelled
74581,Micky,Jaqueme,Male,63,China,Sarzana-Luni Air Base,IT,Italy,EU,Europe,9/13/2022,QLP,Micky Jaqueme,Cancelled
48112,Zenia,Craw,Female,57,Afghanistan,Van Ferit Melen Airport,TR,Turkey,AS,Asia,01/04/2022,VAN,Zenia Craw,Cancelled
45572,Jeramey,Lowrance,Male,23,Ukraine,Rand Airport,ZA,South Africa,AF,Africa,12/28/2022,QRA,Jeramey Lowrance,Delayed
15961,Evered,Cutmore,Male,86,Palestinian Territory,Tehachapi Municipal Airport,US,United States,NAM,North America,09/10/2022,TSP,Evered Cutmore,Delayed
49986,Cyril,McLoney,Male,12,Ivory Coast,Sehonghong Airport,LS,Lesotho,AF,Africa,08/09/2022,SHK,Cyril McLoney,On Time
94118,Reuben,Aronstam,Male,64,Philippines,Nantucket Memorial Airport,US,United States,NAM,North America,2/22/2022,ACK,Reuben Aronstam,Cancelled
90694,Silvano,Derbyshire,Male,48,Poland,San Juan De Uraba Airport,CO,Colombia,SAM,South America,7/16/2022,SJR,Silvano Derbyshire,Cancelled
79821,Ardenia,January,Female,3,Russia,Cordillo Downs Airport,AU,Australia,OC,Oceania,10/23/2022,ODL,Ardenia January,Cancelled
18476,Pen,Askaw,Female,18,France,Necochea Airport,AR,Argentina,SAM,South America,08/07/2022,NEC,Pen Askaw,Cancelled
38870,Cinnamon,Levett,Female,41,China,Hawke's Bay Airport,NZ,New Zealand,OC,Oceania,05/09/2022,NPE,Cinnamon Levett,On Time
95810,Aggi,Iredell,Female,12,France,Kaoma Airport,ZM,Zambia,AF,Africa,08/09/2022,KMZ,Aggi Iredell,Delayed
84865,Ringo,Willas,Male,63,Indonesia,Churchill Airport,CA,Canada,NAM,North America,03/05/2022,YYQ,Ringo Willas,On Time
51619,Sutherland,Born,Male,18,Ukraine,South Goulburn Is Airport,AU,Australia,OC,Oceania,9/29/2022,GBL,Sutherland Born,Delayed
95286,Ignacius,Basler,Male,8,Nigeria,Nakhon Phanom Airport,TH,Thailand,AS,Asia,11/03/2022,KOP,Ignacius Basler,Delayed
87091,Nicoli,Mockford,Female,62,Iran,Sayaboury Airport,LA,Lao People's Democratic Republic,AS,Asia,9/27/2022,ZBY,Nicoli Mockford,Delayed
31303,Cherilynn,Gagin,Female,23,Canada,Bumbar Airport,CD,"Congo, The Democratic Republic of the",AF,Africa,5/21/2022,BMB,Cherilynn Gagin,On Time
42153,Wadsworth,Walkingshaw,Male,29,China,Zadar Airport,HR,Croatia,EU,Europe,08/05/2022,ZAD,Wadsworth Walkingshaw,Delayed
88937,Ruby,Andrews,Male,22,Pakistan,Cowell Airport,AU,Australia,OC,Oceania,05/07/2022,CCW,Ruby Andrews,Delayed
28796,Brodie,Kleinstub,Male,82,Indonesia,Coulter Field,US,United States,NAM,North America,9/13/2022,CFD,Brodie Kleinstub,Delayed
23391,Morry,Jankovsky,Male,4,Brazil,Kerikeri Airport,NZ,New Zealand,OC,Oceania,12/16/2022,KKE,Morry Jankovsky,Cancelled
18892,Datha,Skehens,Female,60,Poland,St. Peter-Ording Airport,DE,Germany,EU,Europe,05/11/2022,PSH,Datha Skehens,Cancelled
82734,Cobb,Garaghan,Male,22,Russia,Danilo Atienza Air Base,PH,Philippines,AS,Asia,04/03/2022,SGL,Cobb Garaghan,On Time
11589,Filmer,Jesson,Male,47,Czech Republic,Taba International Airport,EG,Egypt,AS,Asia,12/09/2022,TCP,Filmer Jesson,On Time
82645,Florry,Adamthwaite,Female,12,Philippines,Ibo Airport,MZ,Mozambique,AF,Africa,3/27/2022,IBO,Florry Adamthwaite,Delayed
76029,Valene,Megarry,Female,90,Indonesia,Broome International Airport,AU,Australia,OC,Oceania,5/31/2022,BME,Valene Megarry,On Time
99534,Barbette,Eagell,Female,2,Brazil,Powell River Airport,CA,Canada,NAM,North America,10/18/2022,YPW,Barbette Eagell,Cancelled
42319,Elvera,Irnys,Female,78,Syria,RAF Lakenheath,GB,United Kingdom,EU,Europe,9/28/2022,LKZ,Elvera Irnys,Delayed
76461,Cloe,Cheverell,Female,79,China,Islay Airport,GB,United Kingdom,EU,Europe,8/19/2022,ILY,Cloe Cheverell,Delayed
69435,Afton,Haney`,Female,64,China,Pensacola Regional Airport,US,United States,NAM,North America,12/23/2022,PNS,Afton Haney`,On Time
34283,Clay,Bundock,Male,38,Indonesia,Banz Airport,PG,Papua New Guinea,OC,Oceania,7/18/2022,BNZ,Clay Bundock,Delayed
52929,Cora,Malin,Female,31,Ukraine,Taichung Ching Chuang Kang Airport,TW,"Taiwan, Province of China",AS,Asia,12/21/2022,RMQ,Cora Malin,On Time
79920,Darbee,Dominka,Male,70,Indonesia,St Petersburg Clearwater International Airport,US,United States,NAM,North America,05/09/2022,PIE,Darbee Dominka,On Time
89184,Rodd,Greson,Male,56,China,Sahiwal Airport,PK,Pakistan,AS,Asia,7/23/2022,SWN,Rodd Greson,Cancelled
50731,Olivie,Sharpley,Female,51,Afghanistan,False Pass Airport,US,United States,NAM,North America,11/04/2022,KFP,Olivie Sharpley,On Time
10312,Chadd,Laverenz,Male,56,Russia,Humberto Delgado Airport (Lisbon Portela Airport),PT,Portugal,EU,Europe,5/19/2022,LIS,Chadd Laverenz,Delayed
98346,Benji,Growcott,Male,18,Indonesia,Hattiesburg Laurel Regional Airport,US,United States,NAM,North America,01/03/2022,PIB,Benji Growcott,On Time
15796,Saunderson,Saturley,Male,55,China,Kerama Airport,JP,Japan,AS,Asia,03/05/2022,KJP,Saunderson Saturley,Delayed
21062,Alvan,Laste,Male,35,Jamaica,Cabo Frio Airport,BR,Brazil,SAM,South America,08/10/2022,CFB,Alvan Laste,On Time
63330,Beth,Kitchin,Female,25,Palestinian Territory,Abreojos Airport,MX,Mexico,NAM,North America,08/08/2022,AJS,Beth Kitchin,Cancelled
77569,Quentin,Bondley,Male,56,Indonesia,Zhigansk Airport,RU,Russian Federation,AS,Asia,09/07/2022,ZIX,Quentin Bondley,Cancelled
76578,Vanni,Davydkov,Female,62,Poland,Frank Wiley Field,US,United States,NAM,North America,09/09/2022,MLS,Vanni Davydkov,On Time
58443,Henry,Grafhom,Male,36,South Korea,Wellington International Airport,NZ,New Zealand,OC,Oceania,04/06/2022,WLG,Henry Grafhom,Cancelled
35185,Daniella,Segeswoeth,Female,1,Malaysia,Cut Bank International Airport,US,United States,NAM,North America,08/11/2022,CTB,Daniella Segeswoeth,On Time
95098,Ced,Murtell,Male,19,China,Sept-Îles Airport,CA,Canada,NAM,North America,10/08/2022,YZV,Ced Murtell,On Time
38965,Fay,Raxworthy,Female,40,China,Hutchinson County Airport,US,United States,NAM,North America,12/25/2022,BGD,Fay Raxworthy,Delayed
17080,Kial,Bestiman,Female,29,Russia,Mid Delta Regional Airport,US,United States,NAM,North America,10/10/2022,GLH,Kial Bestiman,Cancelled
10565,Chicky,Lovelock,Male,89,China,Cologne Bonn Airport,DE,Germany,EU,Europe,1/27/2022,CGN,Chicky Lovelock,Cancelled
73554,Penny,MacMickan,Female,90,Russia,Nouméa Magenta Airport,NC,New Caledonia,OC,Oceania,2/22/2022,GEA,Penny MacMickan,Delayed
82562,Thorndike,Bartlet,Male,90,China,Ogden Hinckley Airport,US,United States,NAM,North America,2/18/2022,OGD,Thorndike Bartlet,On Time
64077,Aindrea,Cazin,Female,45,Indonesia,Timmins/Victor M. Power,CA,Canada,NAM,North America,06/05/2022,YTS,Aindrea Cazin,Cancelled
22950,Orv,Cawthery,Male,65,Canada,Cartierville Airport,CA,Canada,NAM,North America,9/30/2022,YCV,Orv Cawthery,Cancelled
22269,Kimmi,Gleadle,Female,40,Argentina,Vadsø Airport,NO,Norway,EU,Europe,11/27/2022,VDS,Kimmi Gleadle,On Time
39866,Aldus,MacDuffie,Male,24,Indonesia,Siwo Airport,VU,Vanuatu,OC,Oceania,12/07/2022,EAE,Aldus MacDuffie,Delayed
36463,Clem,Wyborn,Male,61,Japan,Tinian International Airport,MP,Northern Mariana Islands,OC,Oceania,04/04/2022,TIQ,Clem Wyborn,On Time
58925,Benjamin,Drover,Male,74,Serbia,Bay City Municipal Airport,US,United States,NAM,North America,2/16/2022,BBC,Benjamin Drover,Cancelled
93031,Gigi,Boyles,Female,21,Poland,Lugano Airport,CH,Switzerland,EU,Europe,1/14/2022,LUG,Gigi Boyles,On Time
29883,Barbe,Kinney,Female,17,Syria,Punia Airport,CD,"Congo, The Democratic Republic of the",AF,Africa,2/18/2022,PUN,Barbe Kinney,Cancelled
20325,Lindon,Fautley,Male,3,Poland,Akjoujt Airport,MR,Mauritania,AF,Africa,11/22/2022,AJJ,Lindon Fautley,Cancelled
50021,Tonye,Schoffel,Female,56,Norway,Kitoi Bay Seaplane Base,US,United States,NAM,North America,10/23/2022,KKB,Tonye Schoffel,Cancelled
15147,Abbe,Isted,Female,53,China,Cacoal Airport,BR,Brazil,SAM,South America,8/30/2022,OAL,Abbe Isted,Cancelled
95614,Rossy,Frankish,Male,51,China,Roanoke–Blacksburg Regional Airport,US,United States,NAM,North America,4/25/2022,ROA,Rossy Frankish,Delayed
63920,Kelvin,Yeardsley,Male,74,Sweden,Moanda Airport,GA,Gabon,AF,Africa,7/18/2022,MFF,Kelvin Yeardsley,Delayed
41151,Tiebold,Lamperti,Male,78,Russia,Duncan Town Airport,BS,Bahamas,NAM,North America,4/17/2022,DCT,Tiebold Lamperti,Cancelled
64522,Kath,Korejs,Female,66,Canada,Chinchilla Airport,AU,Australia,OC,Oceania,12/17/2022,CCL,Kath Korejs,On Time
95553,Bronny,Sefton,Male,89,Czech Republic,Komatsu Airport,JP,Japan,AS,Asia,2/17/2022,KMQ,Bronny Sefton,On Time
26656,Neda,Schroter,Female,3,Germany,Klagenfurt Airport,AT,Austria,EU,Europe,12/30/2022,KLU,Neda Schroter,On Time
13799,Farleigh,Brunnen,Male,90,Russia,Kamur Airport,ID,Indonesia,AS,Asia,09/11/2022,KCD,Farleigh Brunnen,Cancelled
65059,Wanda,Lief,Female,78,Mexico,Sardar Vallabhbhai Patel International Airport,IN,India,AS,Asia,10/06/2022,AMD,Wanda Lief,Delayed
53795,Adore,Girke,Female,23,Saint Lucia,Indian Mountain LRRS Airport,US,United States,NAM,North America,7/25/2022,UTO,Adore Girke,Delayed
57017,Akim,Bugg,Male,85,Indonesia,Lomé-Tokoin Airport,TG,Togo,AF,Africa,08/10/2022,LFW,Akim Bugg,Cancelled
45381,Neala,Gumm,Female,49,China,Itokama Airport,PG,Papua New Guinea,OC,Oceania,6/28/2022,ITK,Neala Gumm,On Time
22698,Alika,Mateiko,Female,81,China,Kanainj Airport,PG,Papua New Guinea,OC,Oceania,11/27/2022,KNE,Alika Mateiko,On Time
18654,Mallory,Greenshiels,Female,51,Kazakhstan,Bhadrapur Airport,NP,Nepal,AS,Asia,4/17/2022,BDP,Mallory Greenshiels,Cancelled
36101,Jinny,Brounfield,Female,41,Belarus,Orange-Caritat (BA 115) Air Base,FR,France,EU,Europe,1/18/2022,XOG,Jinny Brounfield,Cancelled
26117,Alvinia,Maruszewski,Female,13,China,Colorado Creek Airport,US,United States,NAM,North America,02/07/2022,KCR,Alvinia Maruszewski,Delayed
74684,Aguistin,Forsyde,Male,2,China,Ten. Cel. Aviador César Bombonato Airport,BR,Brazil,SAM,South America,3/28/2022,UDI,Aguistin Forsyde,Delayed
26505,Nolie,Gatiss,Female,20,Russia,Clinton Creek Airport,CA,Canada,NAM,North America,12/23/2022,YLM,Nolie Gatiss,Cancelled
42433,Lizette,De Andisie,Female,44,Israel,Guymon Municipal Airport,US,United States,NAM,North America,09/02/2022,GUY,Lizette De Andisie,On Time
88579,Ashley,Caudle,Male,81,Sweden,Sintang(Susilo) Airport,ID,Indonesia,AS,Asia,02/05/2022,SQG,Ashley Caudle,Delayed
10061,Fitzgerald,Cuthbert,Male,67,Mozambique,Sarasota Bradenton International Airport,US,United States,NAM,North America,11/30/2022,SRQ,Fitzgerald Cuthbert,Delayed
32076,Caralie,Billanie,Female,59,Argentina,Tehachapi Municipal Airport,US,United States,NAM,North America,07/09/2022,TSP,Caralie Billanie,On Time
52025,Lind,Kovacs,Male,62,China,Logan-Cache Airport,US,United States,NAM,North America,8/14/2022,LGU,Lind Kovacs,Delayed
75260,Daven,Marchant,Male,2,Indonesia,Lakeland-Noble F. Lee Memorial field,US,United States,NAM,North America,5/31/2022,ARV,Daven Marchant,Cancelled
69357,Ayn,Feacham,Female,16,Brazil,Fasa Airport,IR,"Iran, Islamic Republic of",AS,Asia,1/18/2022,FAZ,Ayn Feacham,Delayed
39153,Barri,Veal,Male,9,Indonesia,"Rewa Airport, Chorhata, REWA",IN,India,AS,Asia,09/02/2022,REW,Barri Veal,Delayed
93152,Ardelis,Sagrott,Female,88,Ukraine,Jiri Airport,NP,Nepal,AS,Asia,11/22/2022,JIR,Ardelis Sagrott,Delayed
89181,Siward,Foukx,Male,32,Bangladesh,Fort Yukon Airport,US,United States,NAM,North America,02/07/2022,FYU,Siward Foukx,Delayed
59975,Jannel,Somerton,Female,75,China,Marawaka Airport,PG,Papua New Guinea,OC,Oceania,02/12/2022,MWG,Jannel Somerton,Delayed
16687,Bernard,Collett,Male,57,China,Windsor Airport,CA,Canada,NAM,North America,5/26/2022,YQG,Bernard Collett,Cancelled
95374,Hunfredo,Siggins,Male,71,Uzbekistan,Windorah Airport,AU,Australia,OC,Oceania,6/17/2022,WNR,Hunfredo Siggins,Delayed
37672,Rakel,Vargas,Female,79,Canada,Outer Skerries Airport,GB,United Kingdom,EU,Europe,11/18/2022,OUK,Rakel Vargas,Delayed
89416,Gloriana,Ottewill,Female,49,Sweden,Buta Zega Airport,CD,"Congo, The Democratic Republic of the",AF,Africa,08/01/2022,BZU,Gloriana Ottewill,On Time
25683,Oswell,Danford,Male,12,Brazil,Inukjuak Airport,CA,Canada,NAM,North America,11/20/2022,YPH,Oswell Danford,On Time
86619,Niven,Axelbee,Male,80,China,Waldronaire Airport,US,United States,NAM,North America,7/31/2022,WDN,Niven Axelbee,Cancelled
69052,Binky,Croisdall,Male,23,China,Tselserleg Airport,MN,Mongolia,AS,Asia,8/16/2022,TSZ,Binky Croisdall,Cancelled
53466,Calla,Rapport,Female,81,Nicaragua,Lamerd Airport,IR,"Iran, Islamic Republic of",AS,Asia,6/15/2022,LFM,Calla Rapport,Cancelled
35294,Giffer,Upstone,Male,73,China,Huangyan Luqiao Airport,CN,China,AS,Asia,6/17/2022,HYN,Giffer Upstone,On Time
28435,Josias,Carstairs,Male,9,Czech Republic,Shimla Airport,IN,India,AS,Asia,1/13/2022,SLV,Josias Carstairs,On Time
97509,Alfy,Yu,Male,48,Indonesia,Rocha Airport,UY,Uruguay,SAM,South America,01/12/2022,RCH,Alfy Yu,Delayed
65547,Jannelle,Riseley,Female,48,Indonesia,Winston Field,US,United States,NAM,North America,08/02/2022,SNK,Jannelle Riseley,Cancelled
31297,Albina,Stranger,Female,9,Croatia,Zachar Bay Seaplane Base,US,United States,NAM,North America,11/12/2022,KZB,Albina Stranger,Delayed
69529,Dela,Kitchingman,Female,52,Zambia,Anthony Municipal Airport,US,United States,NAM,North America,3/18/2022,ANY,Dela Kitchingman,Cancelled
86337,Gothart,Denmead,Male,90,Indonesia,Limon International Airport,CR,Costa Rica,NAM,North America,5/20/2022,LIO,Gothart Denmead,Cancelled
40780,Georgianna,Krollmann,Female,5,Portugal,Indagen Airport,PG,Papua New Guinea,OC,Oceania,03/09/2022,IDN,Georgianna Krollmann,Delayed
32982,Mychal,Kibbee,Male,9,China,Zaranj Airport,AF,Afghanistan,AS,Asia,10/23/2022,ZAJ,Mychal Kibbee,Cancelled
77658,Juieta,Daville,Female,26,Philippines,Silistra Polkovnik Lambrinovo Air Base,BG,Bulgaria,EU,Europe,3/25/2022,SLS,Juieta Daville,Delayed
52958,Norbie,Kefford,Male,51,China,Paiela Airport,PG,Papua New Guinea,OC,Oceania,11/17/2022,PLE,Norbie Kefford,Delayed
84537,Ailina,Dhillon,Female,7,Thailand,Mekoryuk Airport,US,United States,NAM,North America,11/03/2022,MYU,Ailina Dhillon,Delayed
24483,Hillary,Coleyshaw,Male,39,Iran,Poum Airport,NC,New Caledonia,OC,Oceania,5/23/2022,PUV,Hillary Coleyshaw,Cancelled
78320,Tomlin,Daughtery,Male,5,France,Gabala International Airport,AZ,Azerbaijan,AS,Asia,05/05/2022,GBB,Tomlin Daughtery,Cancelled
14268,Luce,Eassom,Female,46,Indonesia,Wanigela Airport,PG,Papua New Guinea,OC,Oceania,11/01/2022,AGL,Luce Eassom,Cancelled
13935,Edmon,Killingworth,Male,71,Russia,Norfolk Island International Airport,NF,Norfolk Island,OC,Oceania,07/01/2022,NLK,Edmon Killingworth,On Time
13522,Gasparo,Pittem,Male,27,Nigeria,Al-Bough Airport,YE,Yemen,AS,Asia,12/16/2022,BUK,Gasparo Pittem,Cancelled
80927,Jobyna,Sore,Female,79,Afghanistan,Ellisras Matimba Airport,ZA,South Africa,AF,Africa,9/24/2022,ELL,Jobyna Sore,Cancelled
43859,Oralie,Halfhead,Female,70,Indonesia,Mc Entire Joint National Guard Base,US,United States,NAM,North America,8/20/2022,MMT,Oralie Halfhead,Delayed
82964,Buckie,Ivoshin,Male,14,Thailand,Gwalior Airport,IN,India,AS,Asia,4/19/2022,GWL,Buckie Ivoshin,Delayed
22072,Shepperd,Tattersdill,Male,13,Norway,Madeira Airport,PT,Portugal,EU,Europe,9/20/2022,FNC,Shepperd Tattersdill,On Time
31864,Dennison,Churn,Male,10,Russia,Ulan-Ude Airport (Mukhino),RU,Russian Federation,AS,Asia,02/04/2022,UUD,Dennison Churn,Delayed
97884,Andie,Darko,Male,28,Turkmenistan,Aribinda Airport,BF,Burkina Faso,AF,Africa,7/20/2022,XAR,Andie Darko,On Time
49457,Giulio,Polden,Male,76,Sweden,Lastourville Airport,GA,Gabon,AF,Africa,4/21/2022,LTL,Giulio Polden,On Time
53019,Jeannie,Ajean,Female,24,Indonesia,Aek Godang Airport,ID,Indonesia,AS,Asia,01/03/2022,AEG,Jeannie Ajean,On Time
82819,Kyla,Scouse,Female,53,Philippines,Indagen Airport,PG,Papua New Guinea,OC,Oceania,04/04/2022,IDN,Kyla Scouse,Cancelled
47946,Alexis,Gasgarth,Male,65,Russia,Ubatuba Airport,BR,Brazil,SAM,South America,1/24/2022,UBT,Alexis Gasgarth,Delayed
15573,Raddy,Ormonde,Male,87,China,Arapahoe Municipal Airport,US,United States,NAM,North America,6/25/2022,AHF,Raddy Ormonde,Delayed
84072,Constantin,Romanetti,Male,28,Sweden,Beaver County Airport,US,United States,NAM,North America,5/15/2022,BFP,Constantin Romanetti,Delayed
32049,Dore,Coleiro,Female,88,China,Cascavel Airport,BR,Brazil,SAM,South America,8/28/2022,CAC,Dore Coleiro,Delayed
75289,Elmer,Drover,Male,75,Tanzania,Honiara International Airport,SB,Solomon Islands,OC,Oceania,10/09/2022,HIR,Elmer Drover,Cancelled
13769,Shirlene,Jaskiewicz,Female,43,North Korea,Lobatse Airport,BW,Botswana,AF,Africa,01/04/2022,LOQ,Shirlene Jaskiewicz,On Time
19107,Judas,Watterson,Male,34,Peru,RAF Wyton,GB,United Kingdom,EU,Europe,3/20/2022,QUY,Judas Watterson,Cancelled
83048,Hardy,Gerardi,Male,55,Philippines,Kagi Airport,PG,Papua New Guinea,OC,Oceania,12/19/2022,KGW,Hardy Gerardi,Cancelled
32677,Liv,Roback,Female,3,United States,Athens Ben Epps Airport,US,United States,NAM,North America,04/01/2022,AHN,Liv Roback,Cancelled
54181,Korella,Capoun,Female,41,Philippines,Pastos Bons Airport,BR,Brazil,SAM,South America,6/19/2022,0,Korella Capoun,On Time
77981,Marj,Yegorkin,Female,8,Japan,Wiarton Airport,CA,Canada,NAM,North America,11/08/2022,YVV,Marj Yegorkin,On Time
91281,Ofelia,Petrovsky,Female,81,Mongolia,Immokalee Regional Airport,US,United States,NAM,North America,10/19/2022,IMM,Ofelia Petrovsky,Delayed
18561,Vidovik,Delves,Male,46,Czech Republic,New Bedford Regional Airport,US,United States,NAM,North America,4/28/2022,EWB,Vidovik Delves,On Time
99610,Rooney,Fear,Male,84,Colombia,Port Gentil Airport,GA,Gabon,AF,Africa,10/27/2022,POG,Rooney Fear,Cancelled
55503,Shane,Burgoyne,Male,2,United States,Chapleau Airport,CA,Canada,NAM,North America,07/07/2022,YLD,Shane Burgoyne,Cancelled
49049,Pebrook,Hanse,Male,84,Portugal,Warukin Airport,ID,Indonesia,AS,Asia,09/09/2022,TJG,Pebrook Hanse,Delayed
70357,Percy,Barthrop,Male,58,Guatemala,Amman-Marka International Airport,JO,Jordan,AS,Asia,04/10/2022,ADJ,Percy Barthrop,Cancelled
41858,Hunt,Geerling,Male,82,France,Bardufoss Airport,NO,Norway,EU,Europe,3/18/2022,BDU,Hunt Geerling,On Time
41152,Hirsch,Harland,Male,23,Peru,Hope Vale Airport,AU,Australia,OC,Oceania,8/26/2022,HPE,Hirsch Harland,Cancelled
23796,Shep,Pass,Male,76,Japan,Stevens Village Airport,US,United States,NAM,North America,02/09/2022,SVS,Shep Pass,On Time
72562,Ted,Davidovsky,Male,18,Guatemala,Pulau Tioman Airport,MY,Malaysia,AS,Asia,10/31/2022,TOD,Ted Davidovsky,Cancelled
27051,Latisha,Dobey,Female,64,Burkina Faso,Malda Airport,IN,India,AS,Asia,06/12/2022,LDA,Latisha Dobey,Cancelled
49294,Kristel,Kensy,Female,4,United States,San Sebastian Airport,ES,Spain,EU,Europe,09/07/2022,EAS,Kristel Kensy,Cancelled
30202,Davina,MacGibbon,Female,1,Japan,Richmond International Airport,US,United States,NAM,North America,12/19/2022,RIC,Davina MacGibbon,Delayed
53300,Sylvia,Heyward,Female,16,Malaysia,Middle Georgia Regional Airport,US,United States,NAM,North America,10/14/2022,MCN,Sylvia Heyward,On Time
83394,Carlye,Cawdron,Female,37,Finland,Fort Smith Airport,CA,Canada,NAM,North America,06/03/2022,YSM,Carlye Cawdron,On Time
39526,Antonius,McCourt,Male,84,China,Bella Coola Airport,CA,Canada,NAM,North America,7/15/2022,QBC,Antonius McCourt,On Time
66764,Bronny,Paute,Male,60,Philippines,Cannon Air Force Base,US,United States,NAM,North America,04/01/2022,CVS,Bronny Paute,Cancelled
91022,Carrol,Springthorp,Male,64,China,Bob Hope Airport,US,United States,NAM,North America,11/27/2022,BUR,Carrol Springthorp,On Time
56662,Rogers,Papps,Male,60,Albania,Tikehau Airport,PF,French Polynesia,OC,Oceania,04/10/2022,TIH,Rogers Papps,Delayed
38908,Filbert,Melloi,Male,87,Indonesia,Georgetown Airport,AU,Australia,OC,Oceania,04/04/2022,GTT,Filbert Melloi,Cancelled
81340,Thorndike,Whiteland,Male,4,Russia,Buin Airport,PG,Papua New Guinea,OC,Oceania,8/22/2022,UBI,Thorndike Whiteland,On Time
92224,Carrie,Vlasin,Female,74,China,Wick Airport,GB,United Kingdom,EU,Europe,6/21/2022,WIC,Carrie Vlasin,Cancelled
